Event,Type,Net,Length,Maturity,Comment,image_name
9,RMT8,2,43,MS2,,JR255A_krill_image_9.JPG
9,RMT8,2,38,FS2,,JR255A_krill_image_9.JPG
9,RMT8,2,44,MS2,,JR255A_krill_image_9.JPG
9,RMT8,2,41,FS3,,JR255A_krill_image_9.JPG
9,RMT8,2,43,MS2,,JR255A_krill_image_9.JPG
9,RMT8,2,44,FS2,,JR255A_krill_image_9.JPG
9,RMT8,2,41,MS1,,JR255A_krill_image_9.JPG
9,RMT8,2,46,FS2,,JR255A_krill_image_9.JPG
9,RMT8,2,40,FS2,,JR255A_krill_image_9.JPG
9,RMT8,2,44,MS3,,JR255A_krill_image_9.JPG
9,RMT8,2,40,FS2,,JR255A_krill_image_9.JPG
9,RMT8,2,38,FS2,Board 4,JR255A_krill_image_11.JPG
9,RMT8,2,39,FS3,,JR255A_krill_image_11.JPG
9,RMT8,2,37,MS1,,JR255A_krill_image_11.JPG
9,RMT8,2,41,FS2,,JR255A_krill_image_11.JPG
9,RMT8,2,42,FS2,,JR255A_krill_image_11.JPG
9,RMT8,2,37,MS1,,JR255A_krill_image_11.JPG
9,RMT8,2,27,J,,JR255A_krill_image_11.JPG
9,RMT8,2,48,FS2,,JR255A_krill_image_11.JPG
9,RMT8,2,38,MS1,,JR255A_krill_image_11.JPG
9,RMT8,2,42,FS2,,JR255A_krill_image_11.JPG
9,RMT8,2,27,J,,JR255A_krill_image_11.JPG
9,RMT8,2,47,MS3,,JR255A_krill_image_11.JPG
9,RMT8,2,36,MS1,,JR255A_krill_image_11.JPG
9,RMT8,2,43,FS2,,JR255A_krill_image_11.JPG
9,RMT8,2,28,J,,JR255A_krill_image_11.JPG
9,RMT8,2,39,FS2,,JR255A_krill_image_11.JPG
9,RMT8,2,40,FS2,,JR255A_krill_image_11.JPG
9,RMT8,2,38,FS1,,JR255A_krill_image_11.JPG
9,RMT8,2,44,MS3,,JR255A_krill_image_11.JPG
9,RMT8,2,42,FS2,,JR255A_krill_image_11.JPG
9,RMT8,2,43,MS2,,JR255A_krill_image_11.JPG
9,RMT8,2,43,MS1,,JR255A_krill_image_11.JPG
9,RMT8,2,44,MS3,,JR255A_krill_image_11.JPG
9,RMT8,2,39,MS2,,JR255A_krill_image_11.JPG
9,RMT8,2,45,FS2,,JR255A_krill_image_11.JPG
40,RMT8,2,41,FS3,Board 1,JR255A_krill_image_21.JPG
40,RMT8,2,48,MS2,,JR255A_krill_image_21.JPG
40,RMT8,2,47,MS3,,JR255A_krill_image_21.JPG
40,RMT8,2,45,MS1,,JR255A_krill_image_21.JPG
40,RMT8,2,47,MS3,,JR255A_krill_image_21.JPG
40,RMT8,2,42,MS3,,JR255A_krill_image_21.JPG
40,RMT8,2,39,FS2,,JR255A_krill_image_21.JPG
40,RMT8,2,43,MS3,,JR255A_krill_image_21.JPG
40,RMT8,2,45,FS3,,JR255A_krill_image_21.JPG
40,RMT8,2,37,MS1,,JR255A_krill_image_21.JPG
40,RMT8,2,45,MS3,,JR255A_krill_image_21.JPG
40,RMT8,2,42,MS3,,JR255A_krill_image_21.JPG
40,RMT8,2,43,FS2,,JR255A_krill_image_21.JPG
40,RMT8,2,45,MS3,,JR255A_krill_image_21.JPG
40,RMT8,2,38,MS1,,JR255A_krill_image_21.JPG
40,RMT8,2,31,J,,JR255A_krill_image_21.JPG
40,RMT8,2,35,MS1,,JR255A_krill_image_21.JPG
40,RMT8,2,39,MS1,,JR255A_krill_image_21.JPG
40,RMT8,2,50,MS1,,JR255A_krill_image_21.JPG
40,RMT8,2,44,MS3,,JR255A_krill_image_21.JPG
40,RMT8,2,40,FS3,,JR255A_krill_image_21.JPG
40,RMT8,2,45,MS3,,JR255A_krill_image_21.JPG
40,RMT8,2,38,MS1,,JR255A_krill_image_21.JPG
40,RMT8,2,38,MS1,,JR255A_krill_image_21.JPG
40,RMT8,2,43,MS2,,JR255A_krill_image_21.JPG
40,RMT8,2,40,MS2,Board 2,JR255A_krill_image_23.JPG
40,RMT8,2,38,MS1,,JR255A_krill_image_23.JPG
40,RMT8,2,44,MS2,,JR255A_krill_image_23.JPG
40,RMT8,2,38,MS1,,JR255A_krill_image_23.JPG
40,RMT8,2,43,MS2,,JR255A_krill_image_23.JPG
40,RMT8,2,40,MS1,,JR255A_krill_image_23.JPG
40,RMT8,2,42,FS3,,JR255A_krill_image_23.JPG
40,RMT8,2,38,MS1,,JR255A_krill_image_23.JPG
40,RMT8,2,38,MS1,,JR255A_krill_image_23.JPG
40,RMT8,2,43,MS3,,JR255A_krill_image_23.JPG
40,RMT8,2,41,MS2,,JR255A_krill_image_23.JPG
40,RMT8,2,43,FS2,,JR255A_krill_image_23.JPG
40,RMT8,2,42,FS3,,JR255A_krill_image_23.JPG
40,RMT8,2,42,MS2,,JR255A_krill_image_23.JPG
40,RMT8,2,44,FS3,,JR255A_krill_image_23.JPG
40,RMT8,2,43,MS1,,JR255A_krill_image_23.JPG
40,RMT8,2,41,MS2,,JR255A_krill_image_23.JPG
40,RMT8,2,39,FS1,,JR255A_krill_image_23.JPG
40,RMT8,2,37,MS2,,JR255A_krill_image_23.JPG
40,RMT8,2,40,MS1,,JR255A_krill_image_23.JPG
40,RMT8,2,41,FS2,,JR255A_krill_image_23.JPG
40,RMT8,2,42,MS2,,JR255A_krill_image_23.JPG
40,RMT8,2,39,FS1,,JR255A_krill_image_23.JPG
40,RMT8,2,42,MS1,,JR255A_krill_image_23.JPG
40,RMT8,2,39,MS1,,JR255A_krill_image_23.JPG
40,RMT8,2,40,FS2,Board 3,JR255A_krill_image_25.JPG
40,RMT8,2,43,MS2,,JR255A_krill_image_25.JPG
40,RMT8,2,37,MS2,,JR255A_krill_image_25.JPG
40,RMT8,2,38,FS1,,JR255A_krill_image_25.JPG
40,RMT8,2,43,FS2,,JR255A_krill_image_25.JPG
40,RMT8,2,44,FS2,,JR255A_krill_image_25.JPG
40,RMT8,2,44,MS3,,JR255A_krill_image_25.JPG
40,RMT8,2,38,MS1,,JR255A_krill_image_25.JPG
40,RMT8,2,42,MS2,,JR255A_krill_image_25.JPG
40,RMT8,2,45,MS1,,JR255A_krill_image_25.JPG
40,RMT8,2,40,MS2,,JR255A_krill_image_25.JPG
40,RMT8,2,36,MS1,,JR255A_krill_image_25.JPG
40,RMT8,2,41,FS1,,JR255A_krill_image_25.JPG
40,RMT8,2,42,FS1,,JR255A_krill_image_25.JPG
40,RMT8,2,49,FS3,,JR255A_krill_image_25.JPG
40,RMT8,2,38,FS3,,JR255A_krill_image_25.JPG
40,RMT8,2,36,FS1,,JR255A_krill_image_25.JPG
40,RMT8,2,36,FS1,,JR255A_krill_image_25.JPG
40,RMT8,2,39,MS2,,JR255A_krill_image_25.JPG
40,RMT8,2,38,FS1,,JR255A_krill_image_25.JPG
40,RMT8,2,36,FS1,,JR255A_krill_image_25.JPG
40,RMT8,2,36,MS1,,JR255A_krill_image_25.JPG
40,RMT8,2,37,FS2,,JR255A_krill_image_25.JPG
40,RMT8,2,43,FS2,,JR255A_krill_image_25.JPG
40,RMT8,2,38,MS1,,JR255A_krill_image_25.JPG
40,RMT8,2,38,FS2,Board 4,JR255A_krill_image_27.JPG
40,RMT8,2,42,FS2,,JR255A_krill_image_27.JPG
40,RMT8,2,42,MS2,,JR255A_krill_image_27.JPG
40,RMT8,2,43,MS2,,JR255A_krill_image_27.JPG
40,RMT8,2,45,MS3,,JR255A_krill_image_27.JPG
40,RMT8,2,38,FS1,,JR255A_krill_image_27.JPG
40,RMT8,2,36,MS1,,JR255A_krill_image_27.JPG
40,RMT8,2,37,FS1,,JR255A_krill_image_27.JPG
40,RMT8,2,38,MS2,,JR255A_krill_image_27.JPG
40,RMT8,2,40,FS1,,JR255A_krill_image_27.JPG
40,RMT8,2,44,MS3,,JR255A_krill_image_27.JPG
40,RMT8,2,38,MS2,,JR255A_krill_image_27.JPG
40,RMT8,2,40,FS1,,JR255A_krill_image_27.JPG
40,RMT8,2,36,MS2,,JR255A_krill_image_27.JPG
40,RMT8,2,32,FS1,,JR255A_krill_image_27.JPG
40,RMT8,2,36,FS1,,JR255A_krill_image_27.JPG
40,RMT8,2,40,MS2,,JR255A_krill_image_27.JPG
40,RMT8,2,44,FS2,,JR255A_krill_image_27.JPG
40,RMT8,2,40,MS2,,JR255A_krill_image_27.JPG
40,RMT8,2,42,FS3,,JR255A_krill_image_27.JPG
40,RMT8,2,41,FS3,,JR255A_krill_image_27.JPG
40,RMT8,2,41,FS1,,JR255A_krill_image_27.JPG
40,RMT8,2,41,MS2,,JR255A_krill_image_27.JPG
40,RMT8,2,41,MS1,,JR255A_krill_image_27.JPG
40,RMT8,2,43,FS3,,JR255A_krill_image_27.JPG
70,RMT8,1,24,J,Board 1,JR255A_krill_image_29.JPG
70,RMT8,1,21,J,,JR255A_krill_image_29.JPG
70,RMT8,1,42,MS2,,JR255A_krill_image_29.JPG
70,RMT8,1,26,J,,JR255A_krill_image_29.JPG
70,RMT8,1,24,J,,JR255A_krill_image_29.JPG
70,RMT8,1,41,MS1,,JR255A_krill_image_29.JPG
70,RMT8,1,44,FS3,,JR255A_krill_image_29.JPG
70,RMT8,1,42,FS2,,JR255A_krill_image_29.JPG
70,RMT8,1,37,MS1,,JR255A_krill_image_29.JPG
70,RMT8,1,27,J,,JR255A_krill_image_29.JPG
70,RMT8,1,45,MS3,,JR255A_krill_image_29.JPG
70,RMT8,1,27,J,,JR255A_krill_image_29.JPG
70,RMT8,1,35,FS1,,JR255A_krill_image_29.JPG
70,RMT8,1,44,MS3,,JR255A_krill_image_29.JPG
70,RMT8,1,51,FS2,,JR255A_krill_image_29.JPG
70,RMT8,1,44,FS2,,JR255A_krill_image_29.JPG
70,RMT8,1,23,J,,JR255A_krill_image_29.JPG
70,RMT8,1,24,J,,JR255A_krill_image_29.JPG
70,RMT8,1,45,MS2,,JR255A_krill_image_29.JPG
70,RMT8,1,46,MS2,,JR255A_krill_image_29.JPG
70,RMT8,1,23,J,,JR255A_krill_image_29.JPG
70,RMT8,1,22,J,,JR255A_krill_image_29.JPG
70,RMT8,1,23,J,,JR255A_krill_image_29.JPG
70,RMT8,1,45,FS2,,JR255A_krill_image_29.JPG
70,RMT8,1,21,J,,JR255A_krill_image_29.JPG
70,RMT8,1,40,FS1,Board 2,JR255A_krill_image_31.JPG
70,RMT8,1,27,J,,JR255A_krill_image_31.JPG
70,RMT8,1,22,J,,JR255A_krill_image_31.JPG
70,RMT8,1,33,J,,JR255A_krill_image_31.JPG
70,RMT8,1,38,FS1,,JR255A_krill_image_31.JPG
70,RMT8,1,33,FS1,,JR255A_krill_image_31.JPG
70,RMT8,1,25,J,,JR255A_krill_image_31.JPG
70,RMT8,1,24,J,,JR255A_krill_image_31.JPG
70,RMT8,1,22,J,,JR255A_krill_image_31.JPG
70,RMT8,1,35,FS1,,JR255A_krill_image_31.JPG
70,RMT8,1,44,FS2,,JR255A_krill_image_31.JPG
70,RMT8,1,23,J,,JR255A_krill_image_31.JPG
70,RMT8,1,24,J,,JR255A_krill_image_31.JPG
70,RMT8,1,24,J,,JR255A_krill_image_31.JPG
70,RMT8,1,24,J,,JR255A_krill_image_31.JPG
70,RMT8,1,25,J,,JR255A_krill_image_31.JPG
70,RMT8,1,24,J,,JR255A_krill_image_31.JPG
70,RMT8,1,25,J,,JR255A_krill_image_31.JPG
70,RMT8,1,25,J,,JR255A_krill_image_31.JPG
70,RMT8,1,43,MS2,,JR255A_krill_image_31.JPG
70,RMT8,1,25,J,,JR255A_krill_image_31.JPG
70,RMT8,1,42,FS2,,JR255A_krill_image_31.JPG
70,RMT8,1,38,MS1,,JR255A_krill_image_31.JPG
70,RMT8,1,27,J,,JR255A_krill_image_31.JPG
70,RMT8,1,31,J,,JR255A_krill_image_31.JPG
70,RMT8,1,30,FS1,Board 3,JR255A_krill_image_33.JPG
70,RMT8,1,30,J,,JR255A_krill_image_33.JPG
70,RMT8,1,21,J,,JR255A_krill_image_33.JPG
70,RMT8,1,44,FS2,,JR255A_krill_image_33.JPG
70,RMT8,1,29,J,,JR255A_krill_image_33.JPG
70,RMT8,1,41,FS2,,JR255A_krill_image_33.JPG
70,RMT8,1,46,FS2,,JR255A_krill_image_33.JPG
70,RMT8,1,24,J,,JR255A_krill_image_33.JPG
70,RMT8,1,28,J,,JR255A_krill_image_33.JPG
70,RMT8,1,38,FS1,,JR255A_krill_image_33.JPG
70,RMT8,1,25,J,,JR255A_krill_image_33.JPG
70,RMT8,1,32,FS1,,JR255A_krill_image_33.JPG
70,RMT8,1,24,J,,JR255A_krill_image_33.JPG
70,RMT8,1,31,MS1,,JR255A_krill_image_33.JPG
70,RMT8,1,23,J,,JR255A_krill_image_33.JPG
70,RMT8,1,38,FS1,,JR255A_krill_image_33.JPG
70,RMT8,1,47,MS1,,JR255A_krill_image_33.JPG
70,RMT8,1,34,MS1,,JR255A_krill_image_33.JPG
70,RMT8,1,26,J,,JR255A_krill_image_33.JPG
70,RMT8,1,23,J,,JR255A_krill_image_33.JPG
70,RMT8,1,43,FS2,,JR255A_krill_image_33.JPG
70,RMT8,1,33,MS1,,JR255A_krill_image_33.JPG
70,RMT8,1,23,J,,JR255A_krill_image_33.JPG
70,RMT8,1,25,J,,JR255A_krill_image_33.JPG
70,RMT8,1,25,J,,JR255A_krill_image_33.JPG
70,RMT8,1,29,J,Board 4,JR255A_krill_image_35.JPG
70,RMT8,1,22,J,,JR255A_krill_image_35.JPG
70,RMT8,1,23,J,,JR255A_krill_image_35.JPG
70,RMT8,1,44,FS2,,JR255A_krill_image_35.JPG
70,RMT8,1,27,J,,JR255A_krill_image_35.JPG
70,RMT8,1,24,J,,JR255A_krill_image_35.JPG
70,RMT8,1,48,FS2,,JR255A_krill_image_35.JPG
70,RMT8,1,28,J,,JR255A_krill_image_35.JPG
70,RMT8,1,27,J,,JR255A_krill_image_35.JPG
70,RMT8,1,33,MS1,,JR255A_krill_image_35.JPG
70,RMT8,1,27,J,,JR255A_krill_image_35.JPG
70,RMT8,1,42,MS3,,JR255A_krill_image_35.JPG
70,RMT8,1,37,FS2,,JR255A_krill_image_35.JPG
70,RMT8,1,44,FS2,,JR255A_krill_image_35.JPG
70,RMT8,1,41,FS2,,JR255A_krill_image_35.JPG
70,RMT8,1,33,J,,JR255A_krill_image_35.JPG
70,RMT8,1,23,J,,JR255A_krill_image_35.JPG
70,RMT8,1,23,J,,JR255A_krill_image_35.JPG
70,RMT8,1,32,MS1,,JR255A_krill_image_35.JPG
70,RMT8,1,35,FS1,,JR255A_krill_image_35.JPG
70,RMT8,1,23,J,,JR255A_krill_image_35.JPG
70,RMT8,1,21,J,,JR255A_krill_image_35.JPG
70,RMT8,1,24,J,,JR255A_krill_image_35.JPG
70,RMT8,1,22,J,,JR255A_krill_image_35.JPG
70,RMT8,1,34,FS1,,JR255A_krill_image_35.JPG
74,RMT8,1,41,MS2,Board 1,JR255A_krill_image_53.JPG
74,RMT8,1,41,FS2,,JR255A_krill_image_53.JPG
74,RMT8,1,41,MS2,,JR255A_krill_image_53.JPG
74,RMT8,1,41,MS2,,JR255A_krill_image_53.JPG
74,RMT8,1,43,FS2,,JR255A_krill_image_53.JPG
74,RMT8,1,44,MS3,,JR255A_krill_image_53.JPG
74,RMT8,1,41,MS2,,JR255A_krill_image_53.JPG
74,RMT8,1,41,FS1,,JR255A_krill_image_53.JPG
74,RMT8,1,36,MS1,,JR255A_krill_image_53.JPG
74,RMT8,1,42,FS2,,JR255A_krill_image_53.JPG
74,RMT8,1,45,FS2,,JR255A_krill_image_53.JPG
74,RMT8,1,46,MS3,,JR255A_krill_image_53.JPG
74,RMT8,1,41,FS2,,JR255A_krill_image_53.JPG
74,RMT8,1,44,FS2,,JR255A_krill_image_53.JPG
74,RMT8,1,44,FS2,,JR255A_krill_image_53.JPG
74,RMT8,1,25,J,,JR255A_krill_image_53.JPG
74,RMT8,1,42,MS1,,JR255A_krill_image_53.JPG
74,RMT8,1,45,FS2,,JR255A_krill_image_53.JPG
74,RMT8,1,32,MS1,,JR255A_krill_image_53.JPG
74,RMT8,1,33,FS1,,JR255A_krill_image_53.JPG
74,RMT8,1,34,MS1,,JR255A_krill_image_53.JPG
74,RMT8,1,43,FS2,,JR255A_krill_image_53.JPG
74,RMT8,1,43,FS2,,JR255A_krill_image_53.JPG
74,RMT8,1,43,FS2,,JR255A_krill_image_53.JPG
74,RMT8,1,41,FS2,,JR255A_krill_image_53.JPG
74,RMT8,1,44,FS2,Board 2,JR255A_krill_image_55.JPG
74,RMT8,1,42,FS2,,JR255A_krill_image_55.JPG
74,RMT8,1,41,MS2,,JR255A_krill_image_55.JPG
74,RMT8,1,49,FS2,,JR255A_krill_image_55.JPG
74,RMT8,1,40,FS2,,JR255A_krill_image_55.JPG
74,RMT8,1,35,FS1,,JR255A_krill_image_55.JPG
74,RMT8,1,43,FS2,,JR255A_krill_image_55.JPG
74,RMT8,1,42,MS2,,JR255A_krill_image_55.JPG
74,RMT8,1,39,FS1,,JR255A_krill_image_55.JPG
74,RMT8,1,28,J,,JR255A_krill_image_55.JPG
74,RMT8,1,39,FS2,,JR255A_krill_image_55.JPG
74,RMT8,1,44,MS2,,JR255A_krill_image_55.JPG
74,RMT8,1,35,MS1,,JR255A_krill_image_55.JPG
74,RMT8,1,36,MS1,,JR255A_krill_image_55.JPG
74,RMT8,1,42,FS2,,JR255A_krill_image_55.JPG
74,RMT8,1,39,FS2,,JR255A_krill_image_55.JPG
74,RMT8,1,43,MS2,,JR255A_krill_image_55.JPG
74,RMT8,1,31,J,,JR255A_krill_image_55.JPG
74,RMT8,1,30,J,,JR255A_krill_image_55.JPG
74,RMT8,1,33,MS1,,JR255A_krill_image_55.JPG
74,RMT8,1,38,MS1,,JR255A_krill_image_55.JPG
74,RMT8,1,32,J,,JR255A_krill_image_55.JPG
74,RMT8,1,44,FS2,,JR255A_krill_image_55.JPG
74,RMT8,1,41,MS1,,JR255A_krill_image_55.JPG
74,RMT8,1,37,MS1,,JR255A_krill_image_55.JPG
74,RMT8,1,41,FS2,Board 3,JR255A_krill_image_57.JPG
74,RMT8,1,36,MS2,,JR255A_krill_image_57.JPG
74,RMT8,1,37,MS1,,JR255A_krill_image_57.JPG
74,RMT8,1,28,J,,JR255A_krill_image_57.JPG
74,RMT8,1,45,MS3,,JR255A_krill_image_57.JPG
74,RMT8,1,41,MS2,,JR255A_krill_image_57.JPG
74,RMT8,1,34,FS1,,JR255A_krill_image_57.JPG
74,RMT8,1,28,J,,JR255A_krill_image_57.JPG
74,RMT8,1,33,FS1,,JR255A_krill_image_57.JPG
74,RMT8,1,41,MS2,,JR255A_krill_image_57.JPG
74,RMT8,1,33,MS1,,JR255A_krill_image_57.JPG
74,RMT8,1,43,FS2,,JR255A_krill_image_57.JPG
74,RMT8,1,32,FS1,,JR255A_krill_image_57.JPG
74,RMT8,1,44,MS3,,JR255A_krill_image_57.JPG
74,RMT8,1,37,MS2,,JR255A_krill_image_57.JPG
74,RMT8,1,31,J,,JR255A_krill_image_57.JPG
74,RMT8,1,41,FS2,,JR255A_krill_image_57.JPG
74,RMT8,1,45,MS3,,JR255A_krill_image_57.JPG
74,RMT8,1,34,MS1,,JR255A_krill_image_57.JPG
74,RMT8,1,27,J,,JR255A_krill_image_57.JPG
74,RMT8,1,41,MS1,,JR255A_krill_image_57.JPG
74,RMT8,1,29,J,,JR255A_krill_image_57.JPG
74,RMT8,1,35,J,,JR255A_krill_image_57.JPG
74,RMT8,1,44,MS1,,JR255A_krill_image_57.JPG
74,RMT8,1,40,FS2,,JR255A_krill_image_57.JPG
74,RMT8,1,41,MS3,Board 4,JR255A_krill_image_59.JPG
74,RMT8,1,43,MS1,,JR255A_krill_image_59.JPG
74,RMT8,1,37,FS2,,JR255A_krill_image_59.JPG
74,RMT8,1,30,J,,JR255A_krill_image_59.JPG
74,RMT8,1,42,MS3,,JR255A_krill_image_59.JPG
74,RMT8,1,43,FS2,,JR255A_krill_image_59.JPG
74,RMT8,1,36,FS2,,JR255A_krill_image_59.JPG
74,RMT8,1,35,,,JR255A_krill_image_59.JPG
74,RMT8,1,40,MS2,,JR255A_krill_image_59.JPG
74,RMT8,1,37,MS1,,JR255A_krill_image_59.JPG
74,RMT8,1,40,MS1,,JR255A_krill_image_59.JPG
74,RMT8,1,44,MS2,,JR255A_krill_image_59.JPG
74,RMT8,1,32,MS1,,JR255A_krill_image_59.JPG
74,RMT8,1,43,FS2,,JR255A_krill_image_59.JPG
74,RMT8,1,32,MS1,,JR255A_krill_image_59.JPG
74,RMT8,2,46,MS3,Board 1,JR255A_krill_image_45.JPG
74,RMT8,2,31,J,,JR255A_krill_image_45.JPG
74,RMT8,2,35,MS1,,JR255A_krill_image_45.JPG
74,RMT8,2,40,FS1,,JR255A_krill_image_45.JPG
74,RMT8,2,38,FS2,,JR255A_krill_image_45.JPG
74,RMT8,2,39,MS1,,JR255A_krill_image_45.JPG
74,RMT8,2,22,J,,JR255A_krill_image_45.JPG
74,RMT8,2,42,MS1,,JR255A_krill_image_45.JPG
74,RMT8,2,40,FS2,,JR255A_krill_image_45.JPG
74,RMT8,2,38,MS2,,JR255A_krill_image_45.JPG
74,RMT8,2,26,J,,JR255A_krill_image_45.JPG
74,RMT8,2,34,FS1,,JR255A_krill_image_45.JPG
74,RMT8,2,43,FS2,,JR255A_krill_image_45.JPG
74,RMT8,2,31,J,,JR255A_krill_image_45.JPG
